Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2022,Q2,District 4,Alicante Street,501812,Residential,"Alicante St, Dist. 4",8.0,8.0,8.0,8.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501750,Residential,"Alicante St, Dist. 2",249.0,288.0,249.0,288.0,39,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500251,Residential,"Alicante St, Dist. 2",1657.0,1684.0,1657.0,1684.0,27,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500014,Residential,"Alicante St, Dist. 4",3869.0,3869.0,3869.0,3869.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500262,Residential,"Alicante St, Dist. 2",3037.0,3064.0,3037.0,3064.0,27,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501676,Residential,"Alicante St, Dist. 2",438.0,481.0,438.0,481.0,43,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500015,Residential,"Alicante St, Dist. 4",1701.0,1722.0,1701.0,1722.0,21,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500249,Residential,"Alicante St, Dist. 2",1985.0,2005.0,1985.0,2005.0,20,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,501129,Residential,"Alicante St, Dist. 1",1209.0,1283.0,1209.0,1283.0,74,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500012,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501411,Residential,"Alicante St, Dist. 2",37.0,38.0,37.0,38.0,1,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,500523,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501024,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Alicante Street,500316,Residential,"Alicante St, Dist. 3",4113.0,4142.0,4113.0,4142.0,29,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500488,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,500987,Residential,"Alicante St, Dist. 2",233.0,254.0,233.0,254.0,21,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,500357,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 1,Alicante Street,501105,Residential,"Alicante St, Dist. 1",602.0,632.0,602.0,632.0,30,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500985,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,501379,Residential,"Alicante St, Dist. 4",612.0,626.0,612.0,626.0,14,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500340,Residential,"Alicante St, Dist. 2",4178.0,4189.0,4178.0,4189.0,11,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500552,Residential,"Alicante St, Dist. 3",4009.0,4046.0,4009.0,4046.0,37,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500264,Residential,"Alicante St, Dist. 2",569.0,601.0,569.0,601.0,32,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500905,Residential,"Alicante St, Dist. 2",2826.0,2826.0,2826.0,2826.0,0,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500146,Residential,"Alicante St, Dist. 3",6133.0,6144.0,6133.0,6144.0,11,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500563,Residential,"Alicante St, Dist. 2",2739.0,2739.0,2739.0,2739.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500537,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,500564,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501558,Commercial,"Alicante St, Dist. 2",6.0,6.0,6.0,6.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501690,Residential,"Alicante St, Dist. 2",465.0,,465.0,465.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501332,Residential,"Alicante St, Dist. 2",1992.0,2033.0,1992.0,2033.0,41,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500711,Residential,"Alicante St, Dist. 2",1072.0,1095.0,1072.0,1095.0,23,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,501025,Residential,"Alicante St, Dist. 1",721.0,,721.0,721.0,0,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,501023,Residential,"Alicante St, Dist. 4",212.0,223.0,212.0,223.0,11,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,501289,Residential,"Alicante St, Dist. 2",694.0,759.0,694.0,759.0,65,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500461,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,500623,Residential,"Alicante St, Dist. 2",648.0,676.0,648.0,676.0,28,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500008,Residential,"Alicante St, Dist. 2",2027.0,2050.0,2027.0,2050.0,23,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500760,Residential,"Alicante St, Dist. 3",413.0,425.0,413.0,425.0,12,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500094,Residential,"Alicante St, Dist. 4",3188.0,,3188.0,3188.0,0,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500678,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 2,Alicante Street,501306,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
APR,2022,Q2,District 2,Alicante Street,501613,Residential,"Alicante St, Dist. 2",1272.0,1341.0,1272.0,1341.0,69,Corrected,Active
