Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
JAN,2020,Q1,District 4,Lique Street,500500,Residential,"Lique St, Dist. 4",1071.0,1071.0,1071.0,1071.0,0,Corrected,Active
JAN,2020,Q1,Burgos,Upper Bliss,nan,Residential,"Upper, Bliss",217.0,236.0,217.0,236.0,19,Corrected,Active
JAN,2020,Q1,District 1,Lique Street,500628,Residential,"Lique St, Dist. 1",3169.0,3211.0,3169.0,3211.0,42,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500533,Residential,"Lique St, Dist. 3",298.0,321.0,298.0,321.0,23,Corrected,Active
JAN,2020,Q1,District 4,Lique Street,500878,Residential,"Lique St, Dist. 4",944.0,,944.0,944.0,0,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,501256,Residential,"Lique St, Dist. 3",466.0,494.0,466.0,494.0,28,Corrected,Active
JAN,2020,Q1,District 1,Lique Street,500687,Residential,"Lique St, Dist. 1",,,,,0,Corrected,Defect
JAN,2020,Q1,District 1,Lique Street,500921,Residential,"Lique St, Dist. 1",1916.0,1933.0,1916.0,1933.0,17,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500611,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Defect
JAN,2020,Q1,District 1,Lique Street,500597,Residential,"Lique St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2020,Q1,District 3,Lique Street,500411,Residential,"Lique St, Dist. 3",,,,,0,Corrected,Defect
JAN,2020,Q1,District 1,Lique Street,501172,Residential,"Lique St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2020,Q1,District 4,Lique Street,500589,Residential,"Lique St, Dist. 4",,19.0,19.0,19.0,0,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,501497,Residential,"Lique St, Dist. 3",384.0,408.0,384.0,408.0,24,Corrected,Active
JAN,2020,Q1,District 3,Lique Street,500116,Commercial,"Lique St, Dist. 3",,2740.0,2740.0,2740.0,0,Corrected,Defect
JAN,2020,Q1,District 3,Lique Street,501621,Residential,"Lique St, Dist. 3",99.0,119.0,99.0,119.0,20,Corrected,Active
JAN,2020,Q1,District 1,Lique Street,500385,Residential,"Lique St, Dist. 1",2095.0,2118.0,2095.0,2118.0,23,Corrected,Active
JAN,2020,Q1,District 4,Lique Street,500843,Residential,"Lique St, Dist. 4",57.0,130.0,57.0,130.0,73,Corrected,Active
JAN,2020,Q1,District 4,Lique Street,500935,Residential,"Lique St, Dist. 4",,,,,0,Corrected,Defect
